date,spy_open,spy_high,spy_low,spy_adj_close,spy_volume,log_return,rolling_volatility_30d,umich_sentiment
2017-10-09,222.976885,223.038176,222.118699,222.381409,35803100,-0.001652,0.051227,100.7
2017-10-10,222.950635,223.344693,222.407699,222.96814,43057400,0.002635,0.051171,100.7
2017-10-11,222.871841,223.318451,222.705471,223.318451,47674300,0.00157,0.05116,100.7
2017-10-12,223.003144,223.353414,222.749186,222.985626,47065100,-0.001491,0.050949,100.7
2017-10-13,223.423509,223.537353,222.985664,223.257126,54800400,0.001217,0.048975,100.7
2017-10-16,223.484781,223.747478,223.143263,223.554825,38221700,0.001333,0.048972,100.7
2017-10-17,223.502339,223.756296,223.283416,223.712509,31561000,0.000705,0.042125,100.7
2017-10-18,224.088999,224.132786,223.738728,223.931381,40888300,0.000978,0.041713,100.7
2017-10-19,223.152036,224.027726,222.731709,223.992691,61903800,0.000274,0.041609,100.7
2017-10-20,224.789596,225.174902,223.975198,225.148605,89176400,0.005147,0.042306,100.7
2017-10-23,225.472606,225.498875,224.194079,224.272888,63915300,-0.003897,0.035718,100.7
2017-10-24,224.702012,224.903404,224.307941,224.666977,66935900,0.001756,0.035121,100.7
2017-10-25,224.334188,224.448032,222.425191,223.554825,103715300,-0.004963,0.03916,100.7
2017-10-26,224.16781,224.439258,223.7212,223.843796,69798000,0.001292,0.039024,100.7
2017-10-27,224.588149,225.83164,223.852573,225.673996,85562500,0.008143,0.044321,100.7
2017-10-30,224.588167,225.5777,224.535627,224.833359,54285700,-0.003732,0.046371,100.7
2017-10-31,225.209863,225.437551,224.885862,225.183594,60304800,0.001557,0.046407,100.7
2017-11-01,225.962969,226.304474,225.113549,225.481323,54202700,0.001321,0.046385,98.5
2017-11-02,225.411291,225.709022,224.342948,225.568909,56449500,0.000388,0.045117,98.5
2017-11-03,225.726502,226.365765,225.314927,226.321991,59589700,0.003333,0.045499,98.5
2017-11-06,226.190672,226.803666,226.120629,226.672318,49652600,0.001547,0.044463,98.5
2017-11-07,226.777375,227.110142,226.006764,226.514679,57502200,-0.000696,0.044798,98.5
2017-11-08,226.339566,226.996334,226.059339,226.899994,50469600,0.0017,0.044127,98.5
2017-11-09,225.691507,226.269466,224.49179,226.076813,95085500,-0.003635,0.046286,98.5
2017-11-10,225.691524,226.181908,225.376262,226.00676,59984700,-0.00031,0.045826,98.5
2017-11-13,225.323771,226.444653,225.288736,226.216965,50228600,0.00093,0.044658,98.5
2017-11-14,225.411301,225.796607,224.631924,225.691528,61315200,-0.002325,0.045351,98.5
2017-11-15,224.719492,225.244911,223.852568,224.561874,80811500,-0.005018,0.048174,98.5
2017-11-16,225.507577,226.838642,225.463803,226.47084,67777000,0.008465,0.051178,98.5
2017-11-17,226.120652,226.444653,225.726581,225.805389,75756800,-0.002943,0.051945,98.5
2017-11-20,226.050587,226.383327,225.805368,226.190674,48075500,0.001705,0.051672,98.5
2017-11-21,226.961226,227.854446,226.155606,227.670532,69176800,0.006521,0.054191,98.5
2017-11-22,227.679319,227.810667,227.302779,227.469162,45033400,-0.000885,0.054314,98.5
2017-11-24,227.95959,228.099704,227.819476,227.994598,27856500,0.002307,0.05415,98.5
2017-11-27,228.038386,228.336117,227.67935,227.880768,52274900,-0.000499,0.054247,98.5
2017-11-28,228.344873,230.218836,228.248534,230.192566,98971700,0.010094,0.060715,98.5
2017-11-29,230.323952,230.858137,229.605907,230.05249,77512100,-0.000609,0.060885,98.5
2017-11-30,230.971931,232.977242,230.893123,232.066544,127894400,0.008717,0.064933,98.5
2017-12-01,231.847623,232.329242,228.344864,231.5849,164390900,-0.002078,0.065576,95.9
2017-12-04,233.204904,233.633983,231.252106,231.304672,94040600,-0.001211,0.064759,95.9
2017-12-05,230.472809,232.189153,230.341461,230.472809,77994500,-0.003603,0.064575,95.9
2017-12-06,230.56911,230.945677,230.052457,230.516571,75898600,0.00019,0.064556,95.9
2017-12-07,231.243408,231.558644,230.253874,231.243408,77218600,0.003148,0.062448,95.9
2017-12-08,232.197867,232.513103,231.208334,232.504364,76563900,0.005438,0.063687,95.9
2017-12-11,233.204941,233.266245,232.47813,233.204941,83077500,0.003009,0.060529,95.9
2017-12-12,233.993041,234.089381,233.239961,233.616501,85195800,0.001763,0.058793,95.9
2017-12-13,233.861717,234.299562,233.502681,233.590256,102905400,-0.000112,0.058922,95.9
2017-12-14,233.887926,234.00177,232.583157,232.635696,100666700,-0.004095,0.060901,95.9
2017-12-15,233.640024,235.039485,233.587217,234.572998,144610300,0.008293,0.064375,95.9
2017-12-18,235.972464,236.412547,235.866848,236.060486,83653600,0.006321,0.06576,95.9
2017-12-19,236.306946,236.350943,235.083502,235.153931,82382900,-0.003848,0.067495,95.9
2017-12-20,236.122067,236.174875,234.731417,235.03067,76751500,-0.000524,0.067454,95.9
2017-12-21,235.655631,236.22776,235.268356,235.514801,67032300,0.002058,0.067484,95.9
2017-12-22,235.532352,235.567566,234.916225,235.45314,78720900,-0.000262,0.066059,95.9
2017-12-26,235.048303,235.391581,234.9075,235.171539,45244400,-0.001197,0.066302,95.9
2017-12-27,235.338696,235.64676,235.013039,235.285889,57751000,0.000486,0.066338,95.9
2017-12-28,235.787655,235.814059,235.40038,235.770035,45116100,0.002056,0.065461,95.9
2017-12-29,236.350916,236.36851,234.687417,234.881027,96007400,-0.003778,0.064486,95.9
2018-01-02,235.743632,236.597394,235.356357,236.56218,86655700,0.007132,0.063341,95.7
2018-01-03,236.729367,238.208066,236.729367,238.058426,90070400,0.006305,0.063434,95.7
2018-01-04,238.701015,239.545967,238.120102,239.061859,80636400,0.004206,0.063828,95.7
2018-01-05,239.853984,240.778147,239.361093,240.654938,83524000,0.006642,0.063906,95.7
2018-01-08,240.558117,241.253455,240.267674,241.095032,57319200,0.001827,0.063379,95.7
2018-01-09,241.517541,242.265688,241.235882,241.640778,57254000,0.002261,0.063377,95.7
2018-01-10,240.883721,241.535062,240.214813,241.270996,69574300,-0.001531,0.063791,95.7
2018-01-11,241.825534,243.031357,241.6583,243.031357,62361500,0.00727,0.061109,95.7
2018-01-12,243.295428,244.782884,242.996148,244.615677,90816100,0.006498,0.062128,95.7
2018-01-16,245.874355,246.52567,243.084218,243.779556,106555100,-0.003424,0.06075,95.7
2018-01-17,244.712545,246.49047,243.779571,246.103195,113258800,0.009487,0.063768,95.7
2018-01-18,245.988813,246.411276,245.196642,245.68956,100728000,-0.001682,0.063991,95.7
2018-01-19,246.270382,246.807297,245.689496,246.807297,140920100,0.004539,0.062107,95.7
2018-01-22,246.596033,248.814041,246.543199,248.814041,91322400,0.008098,0.063992,95.7
2018-01-23,248.858117,249.632667,248.53246,249.342224,97084700,0.002121,0.063977,95.7
2018-01-24,249.984697,250.583231,248.065942,249.245361,134816100,-0.000389,0.06389,95.7
2018-01-25,250.107893,250.204699,248.558793,249.350937,84587300,0.000423,0.064086,95.7
2018-01-26,250.187095,252.281894,249.931839,252.237869,107743100,0.011511,0.069469,95.7
2018-01-29,251.665805,252.105888,250.407174,250.565598,90118300,-0.006652,0.074084,95.7
2018-01-30,248.734881,250.618422,247.520247,247.995544,131796400,-0.01031,0.080671,95.7
2018-01-31,248.849251,249.350925,247.044895,248.118698,108364800,0.000496,0.078635,95.7
2018-02-01,247.388185,249.139706,247.044908,247.837051,90102500,-0.001136,0.077935,99.7
2018-02-02,246.516842,246.648888,242.406482,242.441696,173174800,-0.02201,0.102818,99.7
2018-02-05,240.681398,242.793791,231.756502,232.3022,294681800,-0.042722,0.163278,99.7
2018-02-06,228.790317,237.380745,227.69892,236.879044,355026800,0.019511,0.173091,99.7
2018-02-07,236.324505,239.721932,235.51474,235.593979,167376100,-0.00544,0.173858,99.7
2018-02-08,235.893267,236.034097,226.721927,226.757141,246449500,-0.03823,0.206229,99.7
2018-02-09,229.547249,232.020513,222.611551,230.163376,283565300,0.01491,0.211433,99.7
2018-02-12,232.214139,235.013086,230.304194,233.543198,143736000,0.014578,0.215936,99.7
2018-02-13,232.337425,234.669859,231.756512,234.124161,81223600,0.002485,0.215826,99.7
2018-02-14,232.636616,237.644761,232.627805,237.28389,120735700,0.013406,0.218405,99.7
2018-02-15,239.026626,240.320471,236.562146,240.311661,111200300,0.012679,0.220748,99.7
2018-02-16,239.686768,242.327266,239.642744,240.38208,160420100,0.000293,0.220439,99.7
2018-02-20,239.431477,240.874962,238.084825,238.876968,86369700,-0.006281,0.220331,99.7
2018-02-21,239.317063,241.799137,237.591946,237.688751,98883700,-0.004987,0.220658,99.7
2018-02-22,238.612938,240.329245,237.327903,237.996811,110511300,0.001295,0.220572,99.7
2018-02-23,239.22026,241.790329,238.744963,241.790329,92766400,0.015814,0.225544,99.7
2018-02-26,242.86408,244.694839,242.274384,244.598007,86491400,0.011545,0.227065,99.7
2018-02-27,244.782934,245.495893,241.482312,241.54393,99099200,-0.012565,0.229193,99.7
2018-02-28,242.644098,243.092991,238.780184,239.097031,121907800,-0.010182,0.230793,99.7
2018-03-01,238.885799,240.4349,234.124099,235.620392,176855100,-0.014647,0.232181,101.4
2018-03-02,233.948079,237.398341,233.085534,236.835022,139083200,0.005142,0.232963,101.4
2018-03-05,235.64681,240.188469,235.541167,239.572342,97307400,0.011492,0.235317,101.4
2018-03-06,240.549296,240.628535,238.683349,240.179642,79213200,0.002532,0.233998,101.4
2018-03-07,238.014451,240.44369,237.820813,240.091629,87063500,-0.000367,0.233804,101.4
2018-03-08,240.769296,241.376612,239.774731,241.253403,66901200,0.004827,0.234461,101.4
2018-03-09,242.661687,245.451797,242.344814,245.451797,113625300,0.017253,0.240401,101.4
2018-03-12,245.742378,246.367288,244.756569,245.143845,71924800,-0.001255,0.237679,101.4
2018-03-13,246.305561,246.807262,242.952132,243.559448,91968900,-0.006484,0.237644,101.4
2018-03-14,244.518902,244.70373,241.755195,242.309677,105895100,-0.005144,0.236343,101.4
2018-03-15,242.820189,243.462693,241.543938,242.045639,83433000,-0.00109,0.236314,101.4
2018-03-16,242.573202,243.3597,242.255086,242.308105,100343700,0.001084,0.236376,101.4
2018-03-19,241.556957,242.484822,237.377089,239.029587,109208400,-0.013623,0.231011,101.4
2018-03-20,239.427251,240.072355,238.755637,239.436096,59757300,0.001699,0.193194,101.4
2018-03-21,239.391868,241.486211,238.764455,238.976532,78709600,-0.001921,0.185178,101.4
2018-03-22,236.749649,237.597984,232.728839,233.002808,148785900,-0.025315,0.198971,101.4
2018-03-23,233.444634,233.771595,227.84201,228.036423,183534800,-0.021545,0.175923,101.4
2018-03-26,231.641857,234.558026,229.238217,234.275238,141956100,0.026991,0.187793,101.4
2018-03-27,235.212021,235.742214,228.734551,230.289856,129941400,-0.017158,0.189767,101.4
2018-03-28,230.422428,232.092617,228.504807,229.609421,146452300,-0.002959,0.189687,101.4
2018-03-29,230.749382,234.407876,229.618259,232.543274,111601600,0.012697,0.189241,101.4
2018-04-02,232.013126,232.525683,225.049649,227.523987,186286300,-0.021821,0.194434,98.8
2018-04-03,228.761056,230.917264,226.967165,230.440063,119956900,0.012735,0.198903,98.8
2018-04-04,226.88766,233.612536,226.755112,232.905594,123715300,0.010642,0.201333,98.8
2018-04-05,234.664127,235.627374,233.577204,234.743683,82652600,0.007861,0.202476,98.8
2018-04-06,232.781905,234.275318,227.992288,229.512238,179521200,-0.022538,0.212272,98.8
2018-04-09,230.970272,234.03668,229.7066,230.643311,105442900,0.004916,0.20696,98.8
2018-04-10,233.533032,235.097182,232.39309,234.310684,103529000,0.015776,0.209636,98.8
2018-04-11,232.826089,234.74371,232.755406,233.082367,91140200,-0.005256,0.207321,98.8
2018-04-12,234.407896,235.94551,234.231147,234.999954,68890500,0.008193,0.207235,98.8
2018-04-13,236.307835,236.422719,233.30329,234.310684,85079200,-0.002937,0.203063,98.8
2018-04-16,235.9455,237.00594,235.123674,236.237106,63405300,0.008188,0.203947,98.8
2018-04-17,238.004523,239.365415,237.491994,238.764511,64682000,0.010642,0.203543,98.8
2018-04-18,239.206243,239.745282,238.48161,238.941147,57303900,0.00074,0.203407,98.8
2018-04-19,238.287218,238.490476,236.581701,237.615631,77655900,-0.005563,0.204006,98.8
2018-04-20,237.544946,237.765868,234.717124,235.600815,99953100,-0.008515,0.20473,98.8
2018-04-23,236.175255,236.731985,234.487402,235.565506,65558000,-0.00015,0.197488,98.8
2018-04-24,236.590568,236.81149,230.890751,232.393036,112885500,-0.013559,0.20062,98.8
2018-04-25,232.331225,233.409329,230.510823,232.967484,103840900,0.002469,0.200474,98.8
2018-04-26,233.992539,236.166411,233.550693,235.335739,67731900,0.010114,0.202915,98.8
2018-04-27,235.945421,236.245873,234.619885,235.556595,57053600,0.000938,0.20299,98.8
2018-04-30,236.175237,236.731966,233.674376,233.745087,82182300,-0.00772,0.203842,98.8
2018-05-01,233.179566,234.266515,231.624261,234.160477,74203400,0.001776,0.200546,98.0
2018-05-02,233.965973,234.778953,232.198592,232.587418,86368900,-0.006741,0.201164,98.0
2018-05-03,231.756851,232.728889,228.920183,232.074966,136311500,-0.002206,0.201178,98.0
2018-05-04,231.102888,235.759958,230.775927,235.079498,91222100,0.012863,0.191226,98.0
2018-05-07,235.848261,236.846809,235.158957,235.874771,55304900,0.003377,0.179791,98.0
2018-05-08,235.503609,236.237061,234.310621,235.874771,67499200,0.0,0.162209,98.0
2018-05-09,236.54637,238.481655,236.024995,238.154694,59666100,0.009619,0.155706,98.0
2018-05-10,238.897028,240.708611,238.790989,240.381622,72063900,0.009307,0.156967,98.0
2018-05-11,240.505333,241.380178,239.992777,241.115082,59871500,0.003047,0.153453,98.0
2018-05-14,241.548096,242.202019,240.682069,241.22998,54790600,0.000476,0.137116,98.0
2018-05-15,240.001588,240.019252,238.623033,239.568588,87036100,-0.006911,0.135501,98.0
2018-05-16,239.60395,241.035525,239.577414,240.575989,53942600,0.004196,0.1329,98.0
2018-05-17,240.310938,241.450907,239.59515,240.372803,56536400,-0.000845,0.131427,98.0
2018-05-18,240.028113,240.39043,239.418364,239.771835,64368000,-0.002503,0.111903,98.0
2018-05-21,241.256515,242.113696,240.867689,241.574631,58025900,0.007491,0.112839,98.0
2018-05-22,242.096004,242.352281,240.576054,240.903015,52966400,-0.002784,0.10505,98.0
2018-05-23,239.630522,241.592317,239.471437,241.565781,64694200,0.002747,0.103508,98.0
2018-05-24,241.168082,241.442024,239.285816,241.070862,76043800,-0.002051,0.101729,98.0
2018-05-25,240.496475,241.123888,239.992765,240.496475,56374800,-0.002385,0.101563,98.0
2018-05-29,238.870529,239.630518,236.617128,237.73056,115908600,-0.011568,0.105263,98.0
2018-05-30,239.03844,241.344861,238.967756,240.903015,69678400,0.013256,0.107758,98.0
2018-05-31,240.496459,240.79691,238.826297,239.4272,93519900,-0.006145,0.109348,98.0
2018-06-01,240.726253,242.078299,240.655543,241.777847,71258400,0.00977,0.111496,98.2
2018-06-04,242.59969,243.182929,242.361103,242.926651,45385200,0.00474,0.108685,98.2
2018-06-05,243.059239,243.48342,242.290432,243.103439,51135000,0.000727,0.108632,98.2
2018-06-06,243.71315,245.241918,243.094555,245.13588,62732200,0.008326,0.10133,98.2
2018-06-07,245.621931,245.913537,244.199174,245.109375,72969400,-0.000108,0.101452,98.2
2018-06-08,244.649902,245.887065,244.481999,245.834045,72139700,0.002952,0.098363,98.2
2018-06-11,246.054926,246.876753,245.940042,246.160965,58892500,0.001329,0.098352,98.2
2018-06-12,246.576243,246.841339,245.833946,246.47905,72329000,0.001291,0.094426,98.2
2018-06-13,246.717574,246.973852,245.489231,245.69249,79070600,-0.003196,0.095516,98.2
2018-06-14,246.55859,246.84135,245.719072,246.311157,77097600,0.002515,0.0922,98.2
2018-06-15,245.52646,246.334232,244.416886,245.996918,120041600,-0.001277,0.091878,98.2
2018-06-18,244.54115,245.615237,244.061834,245.490952,52917600,-0.002059,0.086486,98.2
2018-06-19,243.21856,244.771964,242.80136,244.550049,97531500,-0.00384,0.087607,98.2
2018-06-20,245.233572,245.633029,244.62997,244.967285,53785500,0.001705,0.087542,98.2
2018-06-21,244.958385,244.976155,242.934523,243.43161,71061400,-0.006289,0.086478,98.2
2018-06-22,244.69207,244.80747,243.653497,243.875412,54898500,0.001821,0.082664,98.2
2018-06-25,242.721524,242.881296,238.869087,240.555634,137854200,-0.013706,0.091891,98.2
2018-06-26,241.12374,241.940372,240.369225,241.088226,68547400,0.002212,0.092119,98.2
2018-06-27,241.674002,243.10312,238.939998,239.090912,105110700,-0.008319,0.093119,98.2
2018-06-28,239.037748,241.221382,238.327604,240.458008,76650500,0.005702,0.093818,98.2
2018-06-29,241.549784,242.916786,240.688753,240.804153,97592500,0.001438,0.093876,98.2
2018-07-02,239.232978,241.478754,238.993292,241.318954,63554800,0.002136,0.093738,97.9
2018-07-03,242.215532,242.313189,240.040784,240.466843,42187100,-0.003537,0.091727,97.9
2018-07-05,241.594184,242.490701,240.520097,242.428558,56925900,0.008125,0.094417,97.9
2018-07-06,242.455203,244.851867,242.073489,244.479065,66493700,0.008423,0.097136,97.9
2018-07-09,245.482029,246.733632,245.437657,246.680374,50550400,0.008964,0.099927,97.9
2018-07-10,247.133156,247.665757,246.840213,247.5681,51966800,0.003592,0.09979,97.9
2018-07-11,246.014722,246.804752,245.455493,245.757294,77054700,-0.007341,0.095852,97.9
2018-07-12,247.0177,248.038502,246.414098,247.985245,60124700,0.009025,0.091894,97.9
2018-07-13,247.807771,248.482373,247.355056,248.180573,48216000,0.000787,0.089395,97.9
2018-07-16,248.225008,248.36701,247.514865,247.958694,48201000,-0.000894,0.085778,97.9
2018-07-17,247.186458,249.352349,247.133201,248.961777,52315500,0.004037,0.085524,97.9
2018-07-18,249.041629,249.591973,248.597799,249.485458,44593500,0.002101,0.085604,97.9
2018-07-19,248.819728,249.201415,248.065212,248.544556,61412100,-0.003779,0.083601,97.9
2018-07-20,248.340384,248.970642,248.100726,248.260498,82337700,-0.001144,0.083716,97.9
2018-07-23,248.056408,248.926297,247.710208,248.722153,47047600,0.001858,0.083488,97.9
2018-07-24,250.133508,250.816996,249.10382,249.973709,68026900,0.005019,0.084528,97.9
2018-07-25,249.725103,252.423594,249.680731,252.10405,78882900,0.008486,0.08762,97.9
2018-07-26,251.385111,252.192857,251.287454,251.509369,57919500,-0.002362,0.087326,97.9
2018-07-27,251.837697,251.935353,248.881805,249.804977,76768700,-0.0068,0.089854,97.9
2018-07-30,249.884822,250.044594,247.976334,248.500076,63742500,-0.005237,0.091245,97.9
2018-07-31,249.263509,250.337569,248.881823,249.725082,68570500,0.004917,0.091891,97.9
2018-08-01,249.92934,250.435313,248.659994,249.307968,53853300,-0.001672,0.091199,96.2
2018-08-02,248.003069,250.834676,247.798898,250.666046,63426400,0.005433,0.092211,96.2
2018-08-03,250.790326,251.793385,250.612783,251.740128,53935400,0.004276,0.09025,96.2
2018-08-06,251.775686,252.974004,251.385114,252.663345,39400900,0.003661,0.090531,96.2
2018-08-07,253.329096,253.879441,253.195926,253.497726,43196600,0.003297,0.078902,96.2
2018-08-08,253.328982,253.790555,252.929525,253.391098,42114600,-0.000421,0.079135,96.2
2018-08-09,253.453344,253.843917,252.911885,253.045029,35717000,-0.001367,0.073911,96.2
2018-08-10,251.607053,252.148513,250.639481,251.349625,77076000,-0.006723,0.077049,96.2
2018-08-13,251.624734,252.237221,250.115703,250.408646,65732900,-0.003751,0.078525,96.2
2018-08-14,251.136566,252.24614,250.745994,252.006454,43842000,0.006361,0.079858,96.2
2018-08-15,250.657158,250.799187,248.686554,250.124557,102925400,-0.007496,0.082774,96.2
2018-08-16,251.562594,253.018368,251.527081,252.148453,69967900,0.008059,0.082727,96.2
2018-08-17,251.944287,253.479947,251.535971,253.036118,65618500,0.003514,0.080246,96.2
2018-08-20,253.488865,253.843924,253.03615,253.577637,39807500,0.002138,0.076834,96.2
2018-08-21,254.092401,255.033317,253.613057,254.172287,67272000,0.002342,0.076541,96.2
2018-08-22,253.763949,254.545093,253.497635,254.021378,44993300,-0.000594,0.072645,96.2
2018-08-23,253.843824,254.704854,253.36448,253.684052,49204900,-0.001329,0.068936,96.2
2018-08-24,254.260999,255.352829,254.207741,255.2108,57487400,0.006,0.070591,96.2
2018-08-27,256.409233,257.332406,256.249461,257.225891,57072400,0.007865,0.073142,96.2
2018-08-28,257.687385,257.793927,256.888498,257.350098,46943500,0.000483,0.072677,96.2
2018-08-29,257.563177,258.965667,257.323519,258.734894,61485500,0.005367,0.073676,96.2
2018-08-30,258.255584,258.628386,257.092753,257.687469,61229500,-0.004056,0.073844,96.2
2018-08-31,257.279088,258.140119,256.790887,257.696289,66140800,3.4e-05,0.073597,96.2
2018-09-04,257.279009,257.607438,256.249322,257.25238,57594400,-0.001724,0.074068,100.1
2018-09-05,256.897465,257.101636,255.548233,256.56015,72452400,-0.002694,0.073916,100.1
2018-09-06,256.666677,256.968478,254.758215,255.787903,65909900,-0.003015,0.071076,100.1
2018-09-07,254.740412,256.267187,254.500727,255.290756,73524800,-0.001945,0.070941,100.1
2018-09-10,256.302753,256.569067,255.539379,255.734665,50210900,0.001737,0.067544,100.1
2018-09-11,255.08665,257.021741,254.740477,256.577911,50530500,0.003292,0.06543,100.1
2018-09-12,256.586757,257.243616,255.850012,256.640015,59810800,0.000242,0.064434,100.1
2018-09-13,257.70521,258.344326,257.421153,258.157898,51034200,0.005897,0.065523,100.1
2018-09-14,258.362134,258.548535,257.421217,258.202362,55079900,0.000172,0.064307,100.1
2018-09-17,258.149073,258.184559,256.560155,256.835327,68244000,-0.005308,0.066024,100.1
2018-09-18,257.048311,258.823629,257.021682,258.228912,61930400,0.005411,0.066903,100.1
2018-09-19,258.282114,258.921229,258.157828,258.504028,49080600,0.001065,0.066469,100.1
2018-09-20,259.764533,260.918479,258.521789,260.598907,100360600,0.008071,0.069754,100.1
2018-09-21,261.34166,261.457582,260.200314,260.360809,105479700,-0.000914,0.069636,100.1
2018-09-24,259.781284,259.923956,258.916356,259.495941,53409600,-0.003327,0.067032,100.1
2018-09-25,259.950726,260.057723,259.014475,259.255219,44370000,-0.000928,0.065758,100.1
2018-09-26,259.397919,260.583838,258.060403,258.479492,79739700,-0.002997,0.064911,100.1
2018-09-27,258.951931,260.289446,258.675513,259.201599,59249500,0.00279,0.060092,100.1
2018-09-28,258.57752,259.727792,258.541873,259.228455,70091400,0.000104,0.056504,100.1
2018-10-01,260.467843,261.199025,259.46027,260.129028,62078900,0.003468,0.056486,98.6
2018-10-02,259.977448,260.690779,259.602958,259.977448,47258200,-0.000583,0.056527,98.6
2018-10-03,261.029649,261.448738,259.763482,260.120148,64694600,0.000549,0.056349,98.6
2018-10-04,259.638607,259.692106,256.499913,258.087097,111545900,-0.007847,0.061556,98.6
2018-10-05,258.31001,258.827171,255.215889,256.642578,105951700,-0.005613,0.063888,98.6
2018-10-08,255.955969,256.999244,254.57388,256.642578,87742200,0.0,0.061633,98.6
2018-10-09,256.259199,257.569938,255.706336,256.268097,74339000,-0.00146,0.057312,98.6
2018-10-10,255.7598,255.831149,247.779304,248.153793,214731000,-0.032175,0.109084,98.6
2018-10-11,247.065901,248.68876,241.073829,242.68779,274840500,-0.022273,0.123109,98.6
2018-10-12,246.789581,247.074924,242.866205,246.058426,183186500,0.013793,0.131285,98.6
2018-10-15,245.701601,247.030218,244.587005,244.676178,102263700,-0.005633,0.131722,98.6
2018-10-16,246.637988,250.400868,246.165401,250.026352,118255800,0.021631,0.148102,98.6
2018-10-17,250.062013,250.695096,247.493977,250.070938,110626000,0.000178,0.148042,98.6
2018-10-18,249.134719,249.732155,245.184594,246.459686,134557500,-0.014546,0.153187,98.6
2018-10-19,247.110608,249.045533,245.63042,246.325928,139901600,-0.000543,0.153185,98.6
2018-10-22,246.994598,247.315589,244.685157,245.220169,82415800,-0.004499,0.153215,98.6
2018-10-23,241.599934,245.095293,239.513386,243.971771,146352700,-0.005104,0.152913,98.6
2018-10-24,243.722151,244.105593,236.026998,236.579834,177806700,-0.030767,0.174425,98.6
2018-10-25,238.416706,242.36683,237.391283,240.824219,138061500,0.017782,0.182726,98.6
2018-10-26,237.114859,241.644568,233.878065,236.588745,201574600,-0.017744,0.18791,98.6
2018-10-29,239.682858,240.975801,231.702362,235.277969,160749100,-0.005556,0.187939,98.6
2018-10-30,235.108534,239.076481,234.618096,238.764389,157116000,0.01471,0.193375,98.6
2018-10-31,241.332429,243.632972,240.859842,241.314606,128296300,0.010624,0.196907,98.6
2018-11-01,242.179553,244.07883,241.091706,243.88266,99495000,0.010586,0.198188,97.5
2018-11-02,244.988356,245.416371,240.387297,242.438171,122634100,-0.00594,0.198438,97.5
2018-11-05,242.928531,244.32847,241.956606,243.775635,65622500,0.005502,0.199716,97.5
2018-11-06,243.713244,245.478748,243.65082,245.318253,60085900,0.006308,0.201175,97.5
2018-11-07,247.493848,250.650392,247.065834,250.570145,102752100,0.021183,0.21189,97.5
2018-11-08,249.767681,250.757457,248.974102,250.115448,65584900,-0.001816,0.211587,97.5
2018-11-09,248.804753,248.991998,246.263467,247.672333,98812600,-0.009816,0.213009,97.5
2018-11-12,247.16404,247.404783,242.527307,243.044495,99673600,-0.018862,0.218233,97.5
2018-11-13,243.50824,245.505589,241.867557,242.589813,98176600,-0.001873,0.218178,97.5
2018-11-14,244.462232,244.863471,239.370763,240.931198,125335900,-0.006861,0.218392,97.5
2018-11-15,239.665036,243.909429,238.086777,243.44574,135101400,0.010383,0.22093,97.5
2018-11-16,242.348971,244.988328,241.831783,244.078827,126668000,0.002597,0.221027,97.5
2018-11-19,243.472472,243.766741,239.031937,239.950363,103061700,-0.017059,0.225392,97.5
2018-11-20,236.615483,238.077846,234.644883,235.509811,136021300,-0.01868,0.230344,97.5
2018-11-21,237.061307,238.211579,236.303403,236.312302,75563700,0.003402,0.213394,97.5
2018-11-23,234.671646,236.13401,234.573574,234.73407,42807900,-0.006701,0.204908,97.5
2018-11-26,236.990026,238.746632,236.597686,238.523712,79981400,0.016015,0.206409,97.5
2018-11-27,237.489334,239.326187,236.883,239.326187,75502400,0.003359,0.206314,97.5
2018-11-28,240.396226,244.836761,239.263778,244.836761,127629600,0.022764,0.207405,97.5
2018-11-29,244.060988,245.701671,242.919642,244.301758,82346400,-0.002188,0.207431,97.5
2018-11-30,244.15018,246.352624,243.829189,245.790863,98204200,0.006077,0.204122,97.5
2018-12-03,249.919279,250.026276,247.449343,249.045425,103176300,0.013154,0.207687,98.3
2018-12-04,248.216168,248.644183,240.663661,240.975754,177986000,-0.032939,0.228763,98.3
2018-12-06,237.114809,240.726091,234.011763,240.610168,204185400,-0.001518,0.228383,98.3
2018-12-07,240.271359,241.84072,234.181215,235.019394,161018900,-0.02351,0.22086,98.3
2018-12-10,234.84104,236.43715,230.605573,235.465225,151445900,0.001895,0.214311,98.3
2018-12-11,238.666327,238.853571,234.047445,235.518707,121504400,0.000227,0.208169,98.3
2018-12-12,238.496962,239.861227,236.624434,236.704681,97976700,0.005023,0.20804,98.3
2018-12-13,237.649844,238.514772,235.509823,236.62442,96662700,-0.000339,0.203442,98.3
2018-12-14,234.47544,235.429542,231.702337,232.255173,116961100,-0.018638,0.207426,98.3
2018-12-17,231.301101,232.415698,226.066959,227.69873,165492300,-0.019813,0.211001,98.3
2018-12-18,229.339416,230.008174,225.844029,227.449051,134515100,-0.001097,0.21074,98.3
2018-12-19,227.529324,231.301116,222.339768,224.042862,214992800,-0.015089,0.212703,98.3
2018-12-20,222.794504,224.363851,218.148859,220.395889,252053400,-0.016412,0.214422,98.3
2018-12-21,221.297286,223.961035,215.234339,215.880096,255345600,-0.020702,0.206626,98.3
2018-12-24,214.391242,216.005637,210.113113,210.175888,147311600,-0.026778,0.215781,98.3
2018-12-26,211.637831,220.795013,209.65571,220.795013,218485400,0.04929,0.26792,98.3
